main,gyear,count_us,count_for,totpool_pre_14,totpool_pre_58,totpool_pre_9p,totpool_ind14,totpool_ind58,totpool_ind9p,totpool_ind912,totpool_ind1316,totpool_ind17p,totpool_ind1720,totpool_ind2124,totpool_ind25p,totpool_pre_ind14,totpool_pre_ind58,totpool_pre_ind9p,totpool_ind15,totpool_ind610,totpool_ind1115,totpool_ind16p,totpat_2070,totpat_2032,dispat_ger_2070,dispat_ger_2032,dispat_aus_2070,dispat_aus_2032,uspat_ger_2070,uspat_ger_2032,uspat_aus_2070,uspat_aus_2032,class_age,class_age2,pre1933_germanclass,treat_us,treat_int_us,treat_dis,treat_int_dis,treat_us_pre33,treat_int_us_pre33,treat_dis_pre33,treat_int_dis_pre33,treat_pre33,count_us_Wcit,count_for_Wcit
204,1957,166,7,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27,10,7,5,1,0,3,2,0,0,109,11881,1,1,3,1,8,1,2,1,5,1,813,25
204,1958,271,17,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27,10,7,5,1,0,3,2,0,0,110,12100,1,1,3,1,8,1,2,1,5,1,1181,52
204,1959,276,18,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27,10,7,5,1,0,3,2,0,0,111,12321,1,1,3,1,8,1,2,1,5,1,1216,46
204,1960,258,17,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27,10,7,5,1,0,3,2,0,0,112,12544,1,1,3,1,8,1,2,1,5,1,967,54
204,1961,255,15,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27,10,7,5,1,0,3,2,0,0,113,12769,1,1,3,1,8,1,2,1,5,1,1002,31
204,1962,281,15,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27,10,7,5,1,0,3,2,0,0,114,12996,1,1,3,1,8,1,2,1,5,1,1245,30
204,1963,247,14,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27,10,7,5,1,0,3,2,0,0,115,13225,1,1,3,1,8,1,2,1,5,1,763,22
204,1964,247,18,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27,10,7,5,1,0,3,2,0,0,116,13456,1,1,3,1,8,1,2,1,5,1,704,29
204,1965,301,24,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27,10,7,5,1,0,3,2,0,0,117,13689,1,1,3,1,8,1,2,1,5,1,819,56
204,1966,459,24,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27,10,7,5,1,0,3,2,0,0,118,13924,1,1,3,1,8,1,2,1,5,1,1154,33
204,1967,481,36,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27,10,7,5,1,0,3,2,0,0,119,14161,1,1,3,1,8,1,2,1,5,1,799,47
204,1968,468,48,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27,10,7,5,1,0,3,2,0,0,120,14400,1,1,3,1,8,1,2,1,5,1,449,35
204,1969,600,72,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27,10,7,5,1,0,3,2,0,0,121,14641,1,1,3,1,8,1,2,1,5,1,131,17
204,1970,475,58,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,27,10,7,5,1,0,3,2,0,0,122,14884,1,1,3,1,8,1,2,1,5,1,2,0
205,1920,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,4,1,1,0,4,1,0,0,83,6889,1,0,0,0,0,0,0,0,0,0,126,0
205,1921,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,4,1,1,0,4,1,0,0,84,7056,1,0,0,0,0,0,0,0,0,0,144,0
205,1922,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,4,1,1,0,4,1,0,0,85,7225,1,0,0,0,0,0,0,0,0,0,135,0
205,1923,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,4,1,1,0,4,1,0,0,86,7396,1,0,0,0,0,0,0,0,0,0,125,0
205,1924,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,4,1,1,0,4,1,0,0,87,7569,1,0,0,0,0,0,0,0,0,0,182,0
205,1925,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,4,1,1,0,4,1,0,0,88,7744,1,0,0,0,0,0,0,0,0,0,376,0
205,1926,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,4,1,1,0,4,1,0,0,89,7921,1,0,0,0,0,0,0,0,0,0,257,0
205,1927,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,4,1,1,0,4,1,0,0,90,8100,1,0,0,0,0,0,0,0,0,0,166,0
205,1928,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,4,1,1,0,4,1,0,0,91,8281,1,0,0,0,0,0,0,0,0,0,90,0
205,1929,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,4,1,1,0,4,1,0,0,92,8464,1,0,0,0,0,0,0,0,0,0,152,0
205,1930,103,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22,6,4,1,1,0,4,1,0,0,93,8649,1,0,0,0,0,0,0,0,0,0,279,4
205,1931,152,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22,6,4,1,1,0,4,1,0,0,94,8836,1,0,0,0,0,0,0,0,0,0,401,8
205,1932,173,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22,6,4,1,1,0,4,1,0,0,95,9025,1,0,0,0,0,0,0,0,0,0,417,0
205,1933,159,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22,6,4,1,1,0,4,1,0,0,96,9216,1,1,4,1,4,1,1,1,1,1,483,0
205,1934,148,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22,6,4,1,1,0,4,1,0,0,97,9409,1,1,4,1,4,1,1,1,1,1,486,0
205,1935,90,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22,6,4,1,1,0,4,1,0,0,98,9604,1,1,4,1,4,1,1,1,1,1,340,0
205,1936,110,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22,6,4,1,1,0,4,1,0,0,99,9801,1,1,4,1,4,1,1,1,1,1,386,5
205,1937,119,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22,6,4,1,1,0,4,1,0,0,100,10000,1,1,4,1,4,1,1,1,1,1,390,0
205,1938,107,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,22,6,4,1,1,0,4,1,0,0,101,10201,1,1,4,1,5,1,1,1,1,1,450,0
205,1939,112,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,22,6,4,1,1,0,4,1,0,0,102,10404,1,1,4,1,5,1,1,1,1,1,462,0
205,1940,110,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,22,6,4,1,1,0,4,1,0,0,103,10609,1,1,4,1,5,1,1,1,1,1,546,0
205,1941,100,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,22,6,4,1,1,0,4,1,0,0,104,10816,1,1,4,1,5,1,1,1,1,1,405,0
205,1942,118,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,22,6,4,1,1,0,4,1,0,0,105,11025,1,1,4,1,5,1,1,1,1,1,533,0
205,1943,139,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,22,6,4,1,1,0,4,1,0,0,106,11236,1,1,4,1,5,1,1,1,1,1,590,0
205,1944,98,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,22,6,4,1,1,0,4,1,0,0,107,11449,1,1,4,1,5,1,1,1,1,1,370,0
205,1945,111,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,108,11664,1,1,4,1,5,1,1,1,1,1,486,0
205,1946,97,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,109,11881,1,1,4,1,5,1,1,1,1,1,410,0
205,1947,100,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,110,12100,1,1,4,1,5,1,1,1,1,1,473,0
205,1948,118,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,111,12321,1,1,4,1,5,1,1,1,1,1,527,0
205,1949,132,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,112,12544,1,1,4,1,5,1,1,1,1,1,496,0
205,1950,156,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,113,12769,1,1,4,1,5,1,1,1,1,1,621,0
205,1951,156,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,114,12996,1,1,4,1,5,1,1,1,1,1,603,0
205,1952,134,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,115,13225,1,1,4,1,5,1,1,1,1,1,550,0
205,1953,125,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,116,13456,1,1,4,1,5,1,1,1,1,1,724,0
205,1954,112,6,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,117,13689,1,1,4,1,5,1,1,1,1,1,625,51
205,1955,118,6,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,118,13924,1,1,4,1,5,1,1,1,1,1,716,21
205,1956,251,9,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,119,14161,1,1,4,1,5,1,1,1,1,1,1080,35
205,1957,203,5,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,120,14400,1,1,4,1,5,1,1,1,1,1,894,16
205,1958,253,16,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,121,14641,1,1,4,1,5,1,1,1,1,1,956,49
205,1959,236,9,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,122,14884,1,1,4,1,5,1,1,1,1,1,787,12
205,1960,185,11,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,123,15129,1,1,4,1,5,1,1,1,1,1,794,60
205,1961,202,10,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,124,15376,1,1,4,1,5,1,1,1,1,1,815,27
205,1962,223,15,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,125,15625,1,1,4,1,5,1,1,1,1,1,789,31
205,1963,217,11,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,126,15876,1,1,4,1,5,1,1,1,1,1,618,19
205,1964,163,11,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,127,16129,1,1,4,1,5,1,1,1,1,1,519,18
205,1965,247,20,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,128,16384,1,1,4,1,5,1,1,1,1,1,667,24
205,1966,352,30,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,129,16641,1,1,4,1,5,1,1,1,1,1,725,43
205,1967,358,36,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,130,16900,1,1,4,1,5,1,1,1,1,1,509,41
205,1968,341,29,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,131,17161,1,1,4,1,5,1,1,1,1,1,240,18
205,1969,446,55,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,132,17424,1,1,4,1,5,1,1,1,1,1,89,12
205,1970,345,45,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,22,6,4,1,1,0,4,1,0,0,133,17689,1,1,4,1,5,1,1,1,1,1,5,0
208,1920,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,68,4624,1,0,0,0,0,0,0,0,0,0,125,0
208,1921,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,69,4761,1,0,0,0,0,0,0,0,0,0,150,4
208,1922,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,70,4900,1,0,0,0,0,0,0,0,0,0,257,0
208,1923,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,71,5041,1,0,0,0,0,0,0,0,0,0,157,0
208,1924,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,72,5184,1,0,0,0,0,0,0,0,0,0,135,5
208,1925,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,73,5329,1,0,0,0,0,0,0,0,0,0,146,0
208,1926,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,74,5476,1,0,0,0,0,0,0,0,0,0,226,5
208,1927,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,75,5625,1,0,0,0,0,0,0,0,0,0,158,0
208,1928,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,76,5776,1,0,0,0,0,0,0,0,0,0,242,0
208,1929,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,77,5929,1,0,0,0,0,0,0,0,0,0,336,0
208,1930,271,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,78,6084,1,0,0,0,0,0,0,0,0,0,333,3
208,1931,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,79,6241,1,0,0,0,0,0,0,0,0,0,563,0
208,1932,470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,80,6400,1,0,0,0,0,0,0,0,0,0,612,3
208,1933,433,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,81,6561,1,0,0,1,7,0,0,0,0,1,590,2
208,1934,533,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,82,6724,1,0,0,1,7,0,0,0,0,1,753,11
208,1935,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,83,6889,1,0,0,1,7,0,0,0,0,1,698,0
208,1936,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,84,7056,1,0,0,1,7,0,0,0,0,1,832,0
208,1937,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,85,7225,1,0,0,1,7,0,0,0,0,1,972,0
208,1938,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,86,7396,1,0,0,1,7,0,0,0,0,1,1002,0
208,1939,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,87,7569,1,0,0,1,7,0,0,0,0,1,1410,0
208,1940,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,88,7744,1,0,0,1,7,0,0,0,0,1,1127,0
208,1941,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,89,7921,1,0,0,1,7,0,0,0,0,1,1331,0
208,1942,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,90,8100,1,0,0,1,7,0,0,0,0,1,2041,0
208,1943,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,91,8281,1,0,0,1,7,0,0,0,0,1,2001,0
208,1944,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,92,8464,1,0,0,1,7,0,0,0,0,1,2182,0
208,1945,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,93,8649,1,0,0,1,7,0,0,0,0,1,2112,0
208,1946,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,94,8836,1,0,0,1,7,0,0,0,0,1,1653,0
208,1947,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,95,9025,1,0,0,1,7,0,0,0,0,1,1550,0
208,1948,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,96,9216,1,0,0,1,7,0,0,0,0,1,1697,0
208,1949,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,97,9409,1,0,0,1,7,0,0,0,0,1,2086,3
208,1950,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,98,9604,1,0,0,1,7,0,0,0,0,1,1386,0
208,1951,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,99,9801,1,0,0,1,7,0,0,0,0,1,1746,0
208,1952,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,100,10000,1,0,0,1,7,0,0,0,0,1,1453,0
208,1953,362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,101,10201,1,0,0,1,7,0,0,0,0,1,1707,10
208,1954,319,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,102,10404,1,0,0,1,7,0,0,0,0,1,1499,33
208,1955,290,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,103,10609,1,0,0,1,7,0,0,0,0,1,1148,19
208,1956,655,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,104,10816,1,0,0,1,7,0,0,0,0,1,2491,17
208,1957,316,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,105,11025,1,0,0,1,7,0,0,0,0,1,1229,16
208,1958,385,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,106,11236,1,0,0,1,7,0,0,0,0,1,997,35
208,1959,742,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,107,11449,1,0,0,1,7,0,0,0,0,1,2396,7
208,1960,571,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,108,11664,1,0,0,1,7,0,0,0,0,1,1306,17
208,1961,405,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,109,11881,1,0,0,1,7,0,0,0,0,1,1250,9
208,1962,281,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,110,12100,1,0,0,1,7,0,0,0,0,1,773,13
208,1963,293,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,111,12321,1,0,0,1,7,0,0,0,0,1,658,4
208,1964,359,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,112,12544,1,0,0,1,7,0,0,0,0,1,1233,5
208,1965,407,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,113,12769,1,0,0,1,7,0,0,0,0,1,933,5
208,1966,485,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,114,12996,1,0,0,1,7,0,0,0,0,1,860,16
208,1967,357,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,115,13225,1,0,0,1,7,0,0,0,0,1,489,21
208,1968,346,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,116,13456,1,0,0,1,7,0,0,0,0,1,321,13
208,1969,416,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,117,13689,1,0,0,1,7,0,0,0,0,1,106,2
208,1970,422,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,118,13924,1,0,0,1,7,0,0,0,0,1,7,0
209,1920,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,83,6889,1,0,0,0,0,0,0,0,0,0,393,0
209,1921,312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,84,7056,1,0,0,0,0,0,0,0,0,0,374,0
209,1922,341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,85,7225,1,0,0,0,0,0,0,0,0,0,382,0
209,1923,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,86,7396,1,0,0,0,0,0,0,0,0,0,374,0
209,1924,342,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,87,7569,1,0,0,0,0,0,0,0,0,0,380,0
209,1925,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,88,7744,1,0,0,0,0,0,0,0,0,0,431,0
209,1926,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,89,7921,1,0,0,0,0,0,0,0,0,0,352,0
209,1927,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,90,8100,1,0,0,0,0,0,0,0,0,0,391,0
209,1928,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,91,8281,1,0,0,0,0,0,0,0,0,0,469,0
209,1929,329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,92,8464,1,0,0,0,0,0,0,0,0,0,560,0
209,1930,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,93,8649,1,0,0,0,0,0,0,0,0,0,459,0
209,1931,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,94,8836,1,0,0,0,0,0,0,0,0,0,545,0
209,1932,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,95,9025,1,0,0,0,0,0,0,0,0,0,596,0
209,1933,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,96,9216,1,0,0,0,0,0,0,0,0,1,728,0
209,1934,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,97,9409,1,0,0,0,0,0,0,0,0,1,1239,0
209,1935,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,98,9604,1,0,0,0,0,0,0,0,0,1,743,0
209,1936,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,99,9801,1,0,0,0,0,0,0,0,0,1,734,0
209,1937,298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,100,10000,1,0,0,0,0,0,0,0,0,1,865,2
209,1938,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,101,10201,1,0,0,0,0,0,0,0,0,1,982,0
209,1939,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,102,10404,1,0,0,0,0,0,0,0,0,1,984,0
209,1940,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,103,10609,1,0,0,0,0,0,0,0,0,1,1156,0
209,1941,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,104,10816,1,0,0,0,0,0,0,0,0,1,1088,0
209,1942,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,105,11025,1,0,0,0,0,0,0,0,0,1,1018,0
209,1943,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,106,11236,1,0,0,0,0,0,0,0,0,1,941,0
209,1944,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,107,11449,1,0,0,0,0,0,0,0,0,1,860,0
